Size;Time [ms];TimeStd;Comparisons;ComparisonsStd;Swaps;SwapsStd;AlwaysSorted;AlwaysStable
0;0,000000000000;0,000000000000;0,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
2;0,000000000000;0,000000000000;1,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
4;0,000000000000;0,000000000000;8,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
8;0,000000000000;0,000000000000;40,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
16;0,000000000000;0,000000000000;176,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
32;0,350000000000;1,314343942809;736,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
64;0,000000000000;0,000000000000;3008,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
128;0,000000000000;0,000000000000;12160,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
256;0,100000000000;0,435889894354;48896,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
512;0,500000000000;1,774823934930;196096,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
1024;1,550000000000;2,871846096155;785408,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
2048;4,650000000000;3,978379066907;3143680,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
4096;19,850000000000;5,312955862794;12578816,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
8192;82,150000000000;4,418993097980;50323456,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
16384;327,300000000000;5,622277118752;201310208,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
