Size;Time [ms];TimeStd;Comparisons;ComparisonsStd;Swaps;SwapsStd;AlwaysSorted;AlwaysStable
0;0,000000000000;0,000000000000;0,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
2;0,050000000000;0,217944947177;4,000000000000;0,000000000000;2,000000000000;0,000000000000;true;true
4;0,000000000000;0,000000000000;12,000000000000;0,000000000000;4,000000000000;0,000000000000;true;true
8;0,000000000000;0,000000000000;40,000000000000;0,000000000000;8,000000000000;0,000000000000;true;true
16;0,000000000000;0,000000000000;144,000000000000;0,000000000000;16,000000000000;0,000000000000;true;false
32;0,050000000000;0,217944947177;544,000000000000;0,000000000000;32,000000000000;0,000000000000;true;false
64;0,100000000000;0,300000000000;2112,000000000000;0,000000000000;64,000000000000;0,000000000000;true;false
128;0,300000000000;0,714142842854;8320,000000000000;0,000000000000;128,000000000000;0,000000000000;true;false
256;0,550000000000;0,497493718553;33024,000000000000;0,000000000000;256,000000000000;0,000000000000;true;false
512;1,100000000000;3,448187929913;131584,000000000000;0,000000000000;512,000000000000;0,000000000000;true;false
1024;1,300000000000;0,714142842854;525312,000000000000;0,000000000000;1024,000000000000;0,000000000000;true;false
2048;4,100000000000;0,624499799840;2099200,000000000000;0,000000000000;2048,000000000000;0,000000000000;true;false
4096;14,200000000000;0,509901951359;8392704,000000000000;0,000000000000;4096,000000000000;0,000000000000;true;false
8192;57,250000000000;2,165063509461;33562624,000000000000;0,000000000000;8192,000000000000;0,000000000000;true;false
16384;247,800000000000;1,630950643031;134234112,000000000000;0,000000000000;16384,000000000000;0,000000000000;true;false
