Size;Time [ms];TimeStd;Comparisons;ComparisonsStd;Swaps;SwapsStd;AlwaysSorted;AlwaysStable
0;0,000000000000;0,000000000000;0,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
2;0,000000000000;0,000000000000;1,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
4;0,000000000000;0,000000000000;4,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
8;0,000000000000;0,000000000000;12,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
16;0,000000000000;0,000000000000;32,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
32;0,000000000000;0,000000000000;80,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
64;0,000000000000;0,000000000000;192,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
128;0,500000000000;2,179449471770;448,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
256;0,050000000000;0,217944947177;1024,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
512;0,000000000000;0,000000000000;2304,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
1024;0,000000000000;0,000000000000;5120,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
2048;0,450000000000;1,745709025010;11264,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
4096;0,600000000000;1,800000000000;24576,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
8192;0,700000000000;1,819340539866;53248,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
16384;1,100000000000;2,718455443814;114688,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
32768;3,100000000000;4,414748010929;245760,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
65536;7,700000000000;3,522782990762;524288,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
131072;12,200000000000;4,261455150532;1114112,000000000000;0,000000000000;0,000000000000;0,000000000000;true;true
